coreid,ac:accessURI,idigbio:dateModified,idigbio:dataQualityScore,idigbio:etag,idigbio:flags,dcterms:format,idigbio:hasSpecimen,ac:licenseLogoURL,idigbio:mediaType,dcterms:modified,idigbio:recordIds,idigbio:records,idigbio:recordsets,dcterms:rights,ac:tag,dc:type,idigbio:uuid,idigbio:version,xmpRights:WebStatement,exif:PixelXDimension,exif:PixelYDimension
6792edcf-37a1-4679-85be-99b8bb3b44cf,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000025689.jpg,2014-11-17T19:21:14.084000+00:00,-1.3636363636363635,4e142cf4bb4cd8ff676bbb29ce0e6f82cb346f9b,"[""dwc_basisofrecord_invalid"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""dwc_datasetid_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000025689.jpg""]","[""6792edcf-37a1-4679-85be-99b8bb3b44cf""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,1e3dc1dc-555b-45a5-8871-22398113a99b,,http://creativecommons.org/licenses/by-nc/4.0/,,
d4d7fbf3-08e5-4a0e-8d21-480c64fd8fe7,http://www.morphbank.net?id=662773&imgType=jpeg,2014-09-18T15:09:23.608000+00:00,0.9090909090909091,baf5b77d6d63b28e75c99ba61ab715ddadc7bacb,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,2011-06-20T12:34:39+00:00,"[""http://www.morphbank.net/662773""]","[""d4d7fbf3-08e5-4a0e-8d21-480c64fd8fe7""]",92e4e092-6dcb-46bc-85a0-dea8310aba45,BY-NC-SA,plant body,stillimage,41dc797f-f295-41cd-8fe9-dbad2b4da5a6,,http://creativecommons.org/licenses/by-nc-sa/4.0/,3828,3168
f00049dc-5f00-4b2d-afb1-74fde664231c,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000025688.jpg,2014-11-17T18:56:58.070000+00:00,-1.3636363636363635,203bf6353d54e9cf876f620b604daffa918f6b22,"[""dwc_basisofrecord_invalid"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""dwc_datasetid_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000025688.jpg""]","[""f00049dc-5f00-4b2d-afb1-74fde664231c""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,4686b427-e974-49ec-94b7-b47c00b691d1,,http://creativecommons.org/licenses/by-nc/4.0/,,
0438720e-d227-4418-955f-741a0d9b16ee,http://bgbaseserver.eeb.uconn.edu/DATABASEIMAGES/CONN00126286.JPG,2014-09-09T03:07:01.508000+00:00,0.45454545454545453,e98eee107790e97c9cb1e7007277195f241a18e6,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""e70af26a-fb9e-43ab-96a0-d62a2df37e6d\\media\\urn:catalog:uconn:conn:image:conn00126286""]","[""0438720e-d227-4418-955f-741a0d9b16ee""]",e70af26a-fb9e-43ab-96a0-d62a2df37e6d,BY-NC-SA,,,5f2b949f-75f4-4aff-867a-478e22704a60,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
55e1b658-b8c3-4fee-bfca-7ffac62bf4a4,http://bgbaseserver.eeb.uconn.edu/DATABASEIMAGES/CONN00126207.JPG,2014-09-09T01:29:56.417000+00:00,0.45454545454545453,18052b9f782bd3dd7cbf5b3d4c5ecd6776d1f906,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""e70af26a-fb9e-43ab-96a0-d62a2df37e6d\\media\\urn:catalog:uconn:conn:image:conn00126207""]","[""55e1b658-b8c3-4fee-bfca-7ffac62bf4a4""]",e70af26a-fb9e-43ab-96a0-d62a2df37e6d,BY-NC-SA,,,15acc946-5de3-4fa5-86b3-6d3a42770ce5,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
7be1afba-2850-43a4-918a-ddce91517d81,http://herbarium.bio.fsu.edu/showimage.php?Image=images2/ttrs/jpegs/TTRS_000001241.jpg,2014-11-17T20:36:26.551000+00:00,-1.5454545454545454,a1bee4a1e9121c1f92b36d1eee084723db95a8dd,"[""dwc_basisofrecord_invalid"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""06c35934-1b75-4196-838d-29d509951bf9\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images2/ttrs/jpegs/ttrs_000001241.jpg""]","[""7be1afba-2850-43a4-918a-ddce91517d81""]",06c35934-1b75-4196-838d-29d509951bf9,BY-NC,,,6954a681-b4a2-493e-bb2b-11fd6b4de9f1,,http://creativecommons.org/licenses/by-nc/4.0/,,
fe1a254c-32d8-4b14-9607-e3d35bec069b,http://bgbaseserver.eeb.uconn.edu/DATABASEIMAGES/CONN00126196.JPG,2014-09-09T02:09:43.180000+00:00,0.45454545454545453,84e06afe19765c0167393c5fdb19989420cd4a8f,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""e70af26a-fb9e-43ab-96a0-d62a2df37e6d\\media\\urn:catalog:uconn:conn:image:conn00126196""]","[""fe1a254c-32d8-4b14-9607-e3d35bec069b""]",e70af26a-fb9e-43ab-96a0-d62a2df37e6d,BY-NC-SA,,,82ed6b5e-c2d0-48b9-a166-2b12cb72c196,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
479d320f-0b84-40f9-a12e-10067b9f2561,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000025649.jpg,2014-11-17T18:12:51.116000+00:00,-1.3636363636363635,6f6b70193858897c95cf2b3a82325a4c00ec7ffe,"[""dwc_basisofrecord_invalid"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""dwc_datasetid_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000025649.jpg""]","[""479d320f-0b84-40f9-a12e-10067b9f2561""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,3588fbe6-13fd-42ef-b4d6-8854262b82e5,,http://creativecommons.org/licenses/by-nc/4.0/,,
6cfdca2a-2422-49f8-8a6c-19ac6588f44d,http://bgbaseserver.eeb.uconn.edu/DATABASEIMAGES/CONN00125976.JPG,2014-09-12T19:38:26+00:00,0.45454545454545453,2414c7178731d77565efb74c7dbaf67091cf634b,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""e70af26a-fb9e-43ab-96a0-d62a2df37e6d\\media\\urn:catalog:uconn:conn:image:conn00125976""]","[""6cfdca2a-2422-49f8-8a6c-19ac6588f44d""]",e70af26a-fb9e-43ab-96a0-d62a2df37e6d,BY-NC-SA,,,4d999e0f-d31f-4576-8c98-ea392fd7077b,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
3bbb88dd-3453-4e7f-88c4-0b0abc455c23,http://bgbaseserver.eeb.uconn.edu/DATABASEIMAGES/CONN00126339.JPG,2014-09-09T02:40:06.260000+00:00,0.45454545454545453,4117f2e44223e6ab81a5c83b89f9c7413a6f8d37,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""e70af26a-fb9e-43ab-96a0-d62a2df37e6d\\media\\urn:catalog:uconn:conn:image:conn00126339""]","[""3bbb88dd-3453-4e7f-88c4-0b0abc455c23""]",e70af26a-fb9e-43ab-96a0-d62a2df37e6d,BY-NC-SA,,,6f7d0edb-1081-4895-8b78-a5256d3e768c,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
9de4adee-b37e-4ec1-aabc-25d80ff37766,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000025780.jpg,2014-11-17T18:29:46.497000+00:00,-1.3636363636363635,e378048e004611e58c6487fe3ddedb1fc0b1bfc6,"[""dwc_basisofrecord_invalid"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""dwc_datasetid_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000025780.jpg""]","[""9de4adee-b37e-4ec1-aabc-25d80ff37766""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,c5ca659f-a386-4e16-80dd-e40b0b1dde0f,,http://creativecommons.org/licenses/by-nc/4.0/,,
f01a9b99-ccea-4ed0-9b88-8ca79dbf8498,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000025782.jpg,2014-11-17T18:12:51.513000+00:00,-1.3636363636363635,a527ebdfdd2ffc4a5a4c366ab4d51880f40afb15,"[""dwc_basisofrecord_invalid"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""dwc_datasetid_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000025782.jpg""]","[""f01a9b99-ccea-4ed0-9b88-8ca79dbf8498""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,72cda024-bd5d-419b-89c7-8160a06e2f33,,http://creativecommons.org/licenses/by-nc/4.0/,,
9eca47ed-522e-45e4-9e89-31e183ba4711,http://bgbaseserver.eeb.uconn.edu/DATABASEIMAGES/CONN00126203.JPG,2014-09-09T03:44:10.376000+00:00,0.45454545454545453,d078555264f1a8698ecc141953986153ac8e2883,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""e70af26a-fb9e-43ab-96a0-d62a2df37e6d\\media\\urn:catalog:uconn:conn:image:conn00126203""]","[""9eca47ed-522e-45e4-9e89-31e183ba4711""]",e70af26a-fb9e-43ab-96a0-d62a2df37e6d,BY-NC-SA,,,8eff344c-a0bb-4bd7-af25-dacfb09c399d,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
49f6a87b-4618-49f1-a997-4e3bfcc3e00d,http://herbarium.bio.fsu.edu/showimage.php?Image=images2/ttrs/jpegs/TTRS_000001320.jpg,2014-11-17T20:14:45.229000+00:00,0.18181818181818182,656d53902a9d9827301735ad1a65452fb6cc8a9e,"[""dwc_basisofrecord_invalid"", ""taxon_match_failed""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""06c35934-1b75-4196-838d-29d509951bf9\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images2/ttrs/jpegs/ttrs_000001320.jpg""]","[""49f6a87b-4618-49f1-a997-4e3bfcc3e00d""]",06c35934-1b75-4196-838d-29d509951bf9,BY-NC,,,b92eb9a5-0f3a-448d-ab18-dc184572d61f,,http://creativecommons.org/licenses/by-nc/4.0/,,
e122674d-ca6e-40c3-bc76-d1cb1755665e,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000025777.jpg,2014-11-17T17:58:32.075000+00:00,-1.3636363636363635,4d671847e2b713348c07ee8b45cb6a7b352f078a,"[""dwc_basisofrecord_invalid"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""dwc_datasetid_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000025777.jpg""]","[""e122674d-ca6e-40c3-bc76-d1cb1755665e""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,5a4e73aa-87f8-4f84-847f-1161ec81c775,,http://creativecommons.org/licenses/by-nc/4.0/,,
215935fb-bec3-4a0c-8cba-33743d351a48,http://herbarium.bio.fsu.edu/showimage.php?Image=images2/ttrs/jpegs/TTRS_000001321.jpg,2014-11-17T20:26:06.241000+00:00,0.18181818181818182,c4ed343749e238a88dfcda95981ee2f7953c7556,"[""dwc_basisofrecord_invalid"", ""taxon_match_failed""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""06c35934-1b75-4196-838d-29d509951bf9\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images2/ttrs/jpegs/ttrs_000001321.jpg""]","[""215935fb-bec3-4a0c-8cba-33743d351a48""]",06c35934-1b75-4196-838d-29d509951bf9,BY-NC,,,6026f891-5199-4a25-917b-7add8a450c90,,http://creativecommons.org/licenses/by-nc/4.0/,,
02c7dfa6-94dd-4892-be6c-8bfc449ad760,http://sweetgum.nybg.org/images3/481/130/00319907.jpg,2018-11-18T07:11:17.012240+00:00,0.5454545454545454,4d836faf0d28728b206ef7f0819645909186b825,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""36d35b23-113e-4633-90ec-19d265a3b5f6\\media\\5d0a8058-cbac-4022-9f9d-0f7304929030""]","[""02c7dfa6-94dd-4892-be6c-8bfc449ad760""]",36d35b23-113e-4633-90ec-19d265a3b5f6,BY,,stillimage,7ae72a1a-168a-48c0-9de5-6da1ffc8c7b8,,http://creativecommons.org/licenses/by/4.0/,,
d11eabd6-5c28-4ec2-a611-9d791f72e332,http://herb.valdosta.edu/images/herbarium/VSC0052955.jpg,2015-03-10T18:51:04.994000+00:00,0.45454545454545453,ccc31055df297bf886fb400401227ffc537539ed,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""76fd34da-4892-4821-858d-98fe9e28ba8b\\media\\http://herb.valdosta.edu/images/herbarium/vsc0052955.jpg""]","[""d11eabd6-5c28-4ec2-a611-9d791f72e332""]",76fd34da-4892-4821-858d-98fe9e28ba8b,BY,,,e7113766-d613-47a4-aaab-bf182736b289,,http://creativecommons.org/licenses/by/4.0/,,
93259d28-4294-4df0-8567-8bcbee44b622,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000025622.jpg,2014-11-17T17:28:16.724000+00:00,-1.3636363636363635,30672eb1f4e5f1de4ba03cd4d00b14a9f186cb29,"[""dwc_basisofrecord_invalid"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""dwc_datasetid_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000025622.jpg""]","[""93259d28-4294-4df0-8567-8bcbee44b622""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,0a177ac2-25f1-462b-9016-c7366aebde0e,,http://creativecommons.org/licenses/by-nc/4.0/,,
42149746-25d1-400d-96bd-a7b76dc43055,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000052236.jpg,2014-11-17T19:27:52.504000+00:00,0.2727272727272727,56ecafaf86f85ebf592e5c342d3dae791edaaeb7,"[""dwc_basisofrecord_invalid""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000052236.jpg""]","[""42149746-25d1-400d-96bd-a7b76dc43055""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,ed980ea6-f33b-4602-95c7-4c2eb0923f3d,,http://creativecommons.org/licenses/by-nc/4.0/,,
35ff76c3-57c9-4d4e-83cf-cd49541e8df0,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000025637.jpg,2014-11-17T18:05:52.139000+00:00,-1.3636363636363635,01e642f3f45c1c7f2d87254ca704cbb827dc60a6,"[""dwc_basisofrecord_invalid"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""dwc_datasetid_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000025637.jpg""]","[""35ff76c3-57c9-4d4e-83cf-cd49541e8df0""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,0a7cda8a-19ef-409d-9dce-84d75347d628,,http://creativecommons.org/licenses/by-nc/4.0/,,
a70c781b-0b88-45d4-bfc4-3eb624e62ce3,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000025646.jpg,2014-11-17T18:02:36.977000+00:00,-1.3636363636363635,f2eeec00a36ccf88e8f576b31ec0da98c0b982f5,"[""dwc_basisofrecord_invalid"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""dwc_datasetid_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000025646.jpg""]","[""a70c781b-0b88-45d4-bfc4-3eb624e62ce3""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,1c2ab1a9-997e-47fe-8cf1-497aca138746,,http://creativecommons.org/licenses/by-nc/4.0/,,
c31aa605-0612-4269-86ba-6a4b659f4a78,http://herbarium.bio.fsu.edu/showimage.php?Image=images2/ttrs/jpegs/TTRS_000001294.jpg,2014-11-17T20:28:23.117000+00:00,0.2727272727272727,fbf0cc22ffd8506a2c537ce3bba551ab9764786b,"[""dwc_basisofrecord_invalid""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""06c35934-1b75-4196-838d-29d509951bf9\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images2/ttrs/jpegs/ttrs_000001294.jpg""]","[""c31aa605-0612-4269-86ba-6a4b659f4a78""]",06c35934-1b75-4196-838d-29d509951bf9,BY-NC,,,26354387-847a-42f8-97a8-dcb8544c449c,,http://creativecommons.org/licenses/by-nc/4.0/,,
36e6aa15-0e94-45bf-a2c0-10ad911e4627,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000084354.jpg,2014-11-17T17:53:29.074000+00:00,-1.4545454545454546,24ec8635cc1d3f1fceb88c53213e2e93debeae34,"[""dwc_basisofrecord_invalid"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000084354.jpg""]","[""36e6aa15-0e94-45bf-a2c0-10ad911e4627""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,2f6eef0e-0dc1-4748-bda2-c337c8ea6f87,,http://creativecommons.org/licenses/by-nc/4.0/,,
cd317bdb-d31b-4401-999b-0903a0c8c06b,http://bgbaseserver.eeb.uconn.edu/DATABASEIMAGES/CONN00126033.JPG,2014-09-09T04:02:19.253000+00:00,0.45454545454545453,d77e038370e138ff8736b3d66355710d6a6f31b7,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""e70af26a-fb9e-43ab-96a0-d62a2df37e6d\\media\\urn:catalog:uconn:conn:image:conn00126033""]","[""cd317bdb-d31b-4401-999b-0903a0c8c06b""]",e70af26a-fb9e-43ab-96a0-d62a2df37e6d,BY-NC-SA,,,344afa6f-ded8-4868-a4e7-e5d2f9155a5e,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
c6ff6385-af9e-4c8c-9fb1-7a750a351a43,http://herbarium.bio.fsu.edu/showimage.php?Image=images2/ttrs/jpegs/TTRS_000001311.jpg,2014-11-17T20:35:18.279000+00:00,0.18181818181818182,b86898aa3919befe01482d82c07417b69a500b55,"[""dwc_basisofrecord_invalid"", ""taxon_match_failed""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""06c35934-1b75-4196-838d-29d509951bf9\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images2/ttrs/jpegs/ttrs_000001311.jpg""]","[""c6ff6385-af9e-4c8c-9fb1-7a750a351a43""]",06c35934-1b75-4196-838d-29d509951bf9,BY-NC,,,16f6e742-210a-47e3-87be-588bb58c56cd,,http://creativecommons.org/licenses/by-nc/4.0/,,
2f4bb90f-f11e-484e-adaa-6085c32c5620,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000052128.jpg,2014-11-17T19:57:25.952000+00:00,0.2727272727272727,b5d27430dccfba818af88083f0a8be24cb7ce197,"[""dwc_basisofrecord_invalid""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000052128.jpg""]","[""2f4bb90f-f11e-484e-adaa-6085c32c5620""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,42cdaa71-ba96-40ce-bc1f-6f4ee48d497a,,http://creativecommons.org/licenses/by-nc/4.0/,,
