coreid,ac:accessURI,idigbio:dateModified,idigbio:dataQualityScore,idigbio:etag,idigbio:flags,dcterms:format,idigbio:hasSpecimen,ac:licenseLogoURL,idigbio:mediaType,dcterms:modified,idigbio:recordIds,idigbio:records,idigbio:recordsets,dcterms:rights,ac:tag,dc:type,idigbio:uuid,idigbio:version,xmpRights:WebStatement,exif:PixelXDimension,exif:PixelYDimension
fd59fef4-f8d7-461f-9e00-ef35fecf42dc,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000061783.jpg,2014-11-17T19:32:15.737000+00:00,-1.4545454545454546,cfa7d1c5f50bbcaa3754d05334721cea5cb53aa6,"[""dwc_basisofrecord_invalid"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""dwc_datasetid_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000061783.jpg""]","[""fd59fef4-f8d7-461f-9e00-ef35fecf42dc""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,1c9ca722-fc88-4e70-99fb-46c8bfc5b951,,http://creativecommons.org/licenses/by-nc/4.0/,,
4e0dda82-57cb-40d6-895b-60798c8f4c6d,http://www.morphbank.net?id=680975&imgType=jpeg,2014-09-18T15:03:46.510000+00:00,0.9090909090909091,1e709c43ba1c9fa66f44263c709570887e5771c8,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,2011-06-20T12:34:39+00:00,"[""http://www.morphbank.net/680975""]","[""4e0dda82-57cb-40d6-895b-60798c8f4c6d""]",92e4e092-6dcb-46bc-85a0-dea8310aba45,BY-NC-SA,plant body,stillimage,3d42b2a9-a05e-4823-93a7-6ec6400f6e8a,,http://creativecommons.org/licenses/by-nc-sa/4.0/,3848,3185
df33e293-f73b-423c-a180-5c8d4339c7b7,http://herb.valdosta.edu/images/herbarium/VSC0064216.jpg,2015-03-10T17:42:59.839000+00:00,0.45454545454545453,a6f24333f8a42dae2a9e3dbd495a1248e17faeb3,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""76fd34da-4892-4821-858d-98fe9e28ba8b\\media\\http://herb.valdosta.edu/images/herbarium/vsc0064216.jpg""]","[""df33e293-f73b-423c-a180-5c8d4339c7b7""]",76fd34da-4892-4821-858d-98fe9e28ba8b,BY,,,1bda81cf-b3d1-4d92-beb2-561fa24cee70,,http://creativecommons.org/licenses/by/4.0/,,
82cdc1db-9b25-41fd-8d7c-989dc676bc62,http://bgbaseserver.eeb.uconn.edu/DATABASEIMAGES/CONN00178722.JPG,2014-09-09T02:24:48.196000+00:00,0.45454545454545453,378202d0559299ce3f0007653d7032695d55f08c,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""e70af26a-fb9e-43ab-96a0-d62a2df37e6d\\media\\urn:catalog:uconn:conn:image:conn00178722""]","[""82cdc1db-9b25-41fd-8d7c-989dc676bc62""]",e70af26a-fb9e-43ab-96a0-d62a2df37e6d,BY-NC-SA,,,bc3858b5-1573-4d01-9d2c-a7a86709eb54,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
4a470b19-25a2-4ff9-a0a7-d97f9dfb553a,http://herbarium.bio.fsu.edu/showimage.php?Image=images2/ttrs/jpegs/TTRS_000009463.jpg,2014-11-17T20:31:14.151000+00:00,-1.5454545454545454,f228cc8082b161e4b78f75a9d9b5623ff9b565b2,"[""dwc_basisofrecord_invalid"", ""dwc_taxonrank_added"", ""dwc_phylum_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_added"", ""dwc_datasetid_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""gbif_reference_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_taxonremarks_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""06c35934-1b75-4196-838d-29d509951bf9\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images2/ttrs/jpegs/ttrs_000009463.jpg""]","[""4a470b19-25a2-4ff9-a0a7-d97f9dfb553a""]",06c35934-1b75-4196-838d-29d509951bf9,BY-NC,,,c16ecd72-0e74-4618-b322-17d613403efa,,http://creativecommons.org/licenses/by-nc/4.0/,,
6bb4408c-4abb-4f5d-8471-0c01fabedec4,http://www.tropicos.org/ImageDownload.aspx?imageid=100123345,2016-01-26T12:52:44.194597+00:00,0.45454545454545453,3b2efd601ce8237f246eff0f0b0bc54dcb11e6a9,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc-sa/3.0/88x31.png,images,,"[""5386d272-06c6-4027-b5d5-d588c2afe5e5\\media\\http://www.tropicos.org/imagedownload.aspx?imageid=100123345""]","[""6bb4408c-4abb-4f5d-8471-0c01fabedec4""]",5386d272-06c6-4027-b5d5-d588c2afe5e5,BY-NC-SA,,,ea4d0727-2d20-420a-beb8-396513ffd85e,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,
793d2b2e-9b8a-4b64-b76b-f3357d10b4b3,http://herb.valdosta.edu/images/herbarium/VSC0066273.jpg,2015-03-10T18:57:48.738000+00:00,0.45454545454545453,77d75651e616ceb0c509ea6c0c3f0472697f0c57,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""76fd34da-4892-4821-858d-98fe9e28ba8b\\media\\http://herb.valdosta.edu/images/herbarium/vsc0066273.jpg""]","[""793d2b2e-9b8a-4b64-b76b-f3357d10b4b3""]",76fd34da-4892-4821-858d-98fe9e28ba8b,BY,,,e9832967-b28d-4303-8128-e2e192188497,,http://creativecommons.org/licenses/by/4.0/,,
447aab1d-a485-4ebc-b386-50a08ce3ccd3,http://herb.valdosta.edu/images/herbarium/VSC0066836.jpg,2015-03-10T19:15:20.912000+00:00,0.45454545454545453,9fdc98abce03266f003f974fd4f269a621f4679d,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""76fd34da-4892-4821-858d-98fe9e28ba8b\\media\\http://herb.valdosta.edu/images/herbarium/vsc0066836.jpg""]","[""447aab1d-a485-4ebc-b386-50a08ce3ccd3""]",76fd34da-4892-4821-858d-98fe9e28ba8b,BY,,,43467df0-4318-4286-9294-9e323c2b70d6,,http://creativecommons.org/licenses/by/4.0/,,
5d2e6bc6-afb4-4507-abbe-3b59c0684700,http://herb.valdosta.edu/images/herbarium/VSC0064296.jpg,2015-03-10T19:39:42.140000+00:00,0.45454545454545453,82603b7c04e209e5ceb460605a210742baa5db3b,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""76fd34da-4892-4821-858d-98fe9e28ba8b\\media\\http://herb.valdosta.edu/images/herbarium/vsc0064296.jpg""]","[""5d2e6bc6-afb4-4507-abbe-3b59c0684700""]",76fd34da-4892-4821-858d-98fe9e28ba8b,BY,,,44d53479-f336-43ff-9155-e4013084c075,,http://creativecommons.org/licenses/by/4.0/,,
9cdf9274-e3d0-4439-bd0d-823310de4862,http://www.morphbank.net?id=674471&imgType=jpeg,2014-09-18T14:54:55.029000+00:00,0.9090909090909091,04f8597df9a99411c5dfcc23d8a87a6ed9793b32,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,2011-06-20T12:34:39+00:00,"[""http://www.morphbank.net/674471""]","[""9cdf9274-e3d0-4439-bd0d-823310de4862""]",92e4e092-6dcb-46bc-85a0-dea8310aba45,BY-NC-SA,plant body,stillimage,c03476ff-50d3-497e-a6db-a5bb9db5472e,,http://creativecommons.org/licenses/by-nc-sa/4.0/,3874,3185
1cf98154-d579-4a00-b2fb-535ae9ad2435,http://herbarium.bio.fsu.edu/showimage.php?Image=images2/ttrs/jpegs/TTRS_000009434.jpg,2014-11-17T20:17:44.514000+00:00,0.18181818181818182,9d9831bf93bd0c4ba140816336b0b6d5fb45b918,"[""dwc_basisofrecord_invalid"", ""taxon_match_failed""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""06c35934-1b75-4196-838d-29d509951bf9\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images2/ttrs/jpegs/ttrs_000009434.jpg""]","[""1cf98154-d579-4a00-b2fb-535ae9ad2435""]",06c35934-1b75-4196-838d-29d509951bf9,BY-NC,,,1d7bf595-518d-47c9-ae93-6b9e5c2865a0,,http://creativecommons.org/licenses/by-nc/4.0/,,
9f4b5f6d-d892-484d-8341-d96826510d19,http://www.morphbank.net?id=691040&imgType=jpeg,2014-09-18T14:50:09.190000+00:00,0.9090909090909091,411381c8b306a143ac14a6434c1b03431c41862f,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,2011-06-20T12:34:39+00:00,"[""http://www.morphbank.net/691040""]","[""9f4b5f6d-d892-484d-8341-d96826510d19""]",92e4e092-6dcb-46bc-85a0-dea8310aba45,BY-NC-SA,plant body,stillimage,2f89c407-e3d1-4608-afaf-064f2971e307,,http://creativecommons.org/licenses/by-nc-sa/4.0/,3848,3185
fc4ee24b-58ed-464c-b946-608000b25e1f,http://herbarium.bio.fsu.edu/showimage.php?Image=images2/ttrs/jpegs/TTRS_000009472.jpg,2014-11-17T20:17:04.227000+00:00,0.2727272727272727,66a745b4bb7ef1c4ae1f5816c93e2293072c9801,"[""dwc_basisofrecord_invalid""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""06c35934-1b75-4196-838d-29d509951bf9\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images2/ttrs/jpegs/ttrs_000009472.jpg""]","[""fc4ee24b-58ed-464c-b946-608000b25e1f""]",06c35934-1b75-4196-838d-29d509951bf9,BY-NC,,,3c60e4c8-8811-4953-b38a-002064585141,,http://creativecommons.org/licenses/by-nc/4.0/,,
4ff789ca-4d75-42b9-8d56-c7350dd0f464,http://www.morphbank.net?id=666667&imgType=jpeg,2014-09-18T14:57:40.822000+00:00,0.9090909090909091,aa832c90ea0d485ca60be47491dbb7711b337fd7,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,2011-06-20T12:34:39+00:00,"[""http://www.morphbank.net/666667""]","[""4ff789ca-4d75-42b9-8d56-c7350dd0f464""]",92e4e092-6dcb-46bc-85a0-dea8310aba45,BY-NC-SA,plant body,stillimage,2ba7efee-6ad9-4ad2-a9ca-07bf33b9f3c5,,http://creativecommons.org/licenses/by-nc-sa/4.0/,3848,3185
575383d9-d786-4c0a-b093-95eb8467e02b,http://herbarium.bio.fsu.edu/showimage.php?Image=images2/ttrs/jpegs/TTRS_000009471.jpg,2014-11-17T20:36:27.666000+00:00,0.2727272727272727,724269ecb1cf90ebd7199f9e511a8032cb9b50a5,"[""dwc_basisofrecord_invalid""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""06c35934-1b75-4196-838d-29d509951bf9\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images2/ttrs/jpegs/ttrs_000009471.jpg""]","[""575383d9-d786-4c0a-b093-95eb8467e02b""]",06c35934-1b75-4196-838d-29d509951bf9,BY-NC,,,2f49c668-4de6-4712-94e6-cf0c8dc804e5,,http://creativecommons.org/licenses/by-nc/4.0/,,
fe73daa1-6656-4e2a-8355-8e04d209d0f3,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000086300.jpg,2014-11-17T19:32:14.064000+00:00,0.18181818181818182,f42988051faf612165125a684e47029d3d4df4ef,"[""dwc_basisofrecord_invalid"", ""taxon_match_failed""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000086300.jpg""]","[""fe73daa1-6656-4e2a-8355-8e04d209d0f3""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,1aa29738-79c3-42e1-9ed5-f605879f9a95,,http://creativecommons.org/licenses/by-nc/4.0/,,
6225cc18-0a27-4496-9e85-1446862b297a,http://www.morphbank.net?id=677861&imgType=jpeg,2014-09-18T15:00:12.583000+00:00,0.9090909090909091,42e3bbcc3b0b520249c853ae19bc197bc2c97e6d,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,2011-06-20T12:34:39+00:00,"[""http://www.morphbank.net/677861""]","[""6225cc18-0a27-4496-9e85-1446862b297a""]",92e4e092-6dcb-46bc-85a0-dea8310aba45,BY-NC-SA,plant body,stillimage,3b3fb9c3-045c-4a89-ae22-fe0a98dc1e14,,http://creativecommons.org/licenses/by-nc-sa/4.0/,3848,3185
bcc22335-2863-48e8-9e4e-da888459f626,http://www.morphbank.net?id=666670&imgType=jpeg,2014-09-18T14:59:31.238000+00:00,0.9090909090909091,9822ecf5972b50606e6d39ba49f43a7b0653fe22,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,2011-06-20T12:34:39+00:00,"[""http://www.morphbank.net/666670""]","[""bcc22335-2863-48e8-9e4e-da888459f626""]",92e4e092-6dcb-46bc-85a0-dea8310aba45,BY-NC-SA,plant body,stillimage,2d494cff-a242-4e83-b418-fff0e7833ac3,,http://creativecommons.org/licenses/by-nc-sa/4.0/,3848,3185
b8e03a10-f6af-4a54-a681-6f736075a414,http://herbarium.bio.fsu.edu/showimage.php?Image=images2/ttrs/jpegs/TTRS_000009453.jpg,2014-11-17T20:24:01.691000+00:00,0.18181818181818182,59066d1aa0c33fae6f106a7074497d51457f6ad9,"[""dwc_basisofrecord_invalid"", ""taxon_match_failed""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""06c35934-1b75-4196-838d-29d509951bf9\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images2/ttrs/jpegs/ttrs_000009453.jpg""]","[""b8e03a10-f6af-4a54-a681-6f736075a414""]",06c35934-1b75-4196-838d-29d509951bf9,BY-NC,,,32353d06-daba-48cf-8f09-e18d8dce8a24,,http://creativecommons.org/licenses/by-nc/4.0/,,
bf79d9dd-b8e0-4d31-9686-2b70639d127e,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000086265.jpg,2014-11-17T18:58:50.940000+00:00,-1.5454545454545454,61780a8fc00631d6d6a996a8f1ff598aa4e188a7,"[""dwc_basisofrecord_invalid"", ""dwc_taxonrank_added"", ""dwc_phylum_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_added"", ""dwc_datasetid_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""gbif_reference_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_taxonremarks_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000086265.jpg""]","[""bf79d9dd-b8e0-4d31-9686-2b70639d127e""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,234020c5-dd73-4ce3-a29d-21190d184a5e,,http://creativecommons.org/licenses/by-nc/4.0/,,
e7ed0687-35f3-438d-8ed9-bea157c7fc09,http://bgbaseserver.eeb.uconn.edu/DATABASEIMAGES/CONN00050937.JPG,2014-09-09T04:38:33.524000+00:00,0.45454545454545453,1fe8407d3bfbc071fe72c4db7a57ac8bcd90aabc,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""e70af26a-fb9e-43ab-96a0-d62a2df37e6d\\media\\urn:catalog:uconn:conn:image:conn00050937""]","[""e7ed0687-35f3-438d-8ed9-bea157c7fc09""]",e70af26a-fb9e-43ab-96a0-d62a2df37e6d,BY-NC-SA,,,949049eb-01b5-4f00-a280-38827db621c0,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
32e8ae42-9386-4522-973f-36103da97c17,http://www.morphbank.net?id=667345&imgType=jpeg,2014-09-18T15:07:37.370000+00:00,0.9090909090909091,888bf13b577054ad736451564c6f7207c0616511,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,2011-06-20T12:34:39+00:00,"[""http://www.morphbank.net/667345""]","[""32e8ae42-9386-4522-973f-36103da97c17""]",92e4e092-6dcb-46bc-85a0-dea8310aba45,BY-NC-SA,plant body,stillimage,478864b2-2b24-430e-b7b1-f64737c3b657,,http://creativecommons.org/licenses/by-nc-sa/4.0/,3848,3185
4452aa60-08b6-4af0-ba36-0980c51b7cfa,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00010/DES00010859_lg.jpg,2020-10-14T13:56:11.089148+00:00,0.45454545454545453,9ca25163aae63e012bc738f581dc3e098eb82033,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""c569e530-7322-40b8-9b66-1e0ed96fefcb\\media\\https://swbiodiversity.org/imglib/h_seinet/seinet/des/des00010/des00010859_lg.jpg"", ""c569e530-7322-40b8-9b66-1e0ed96fefcb\\media\\https://serv.biokic.asu.edu/imglib/h_seinet/seinet/des/des00010/des00010859_lg.jpg"", ""urn:uuid:77027bc7-4a28-48bd-a7d1-ffdb84452e44"", ""c569e530-7322-40b8-9b66-1e0ed96fefcb\\media\\http://swbiodiversity.org/imglib/seinet/des/des00010/des00010859_lg.jpg"", ""c569e530-7322-40b8-9b66-1e0ed96fefcb\\media\\http://symbiota.org/imglib/seinet/des/des00010/des00010859_lg.jpg"", ""c569e530-7322-40b8-9b66-1e0ed96fefcb\\media\\http://hasbrouck.asu.edu/imglib/seinet/des/des00010/des00010859_lg.jpg""]","[""4452aa60-08b6-4af0-ba36-0980c51b7cfa""]",c569e530-7322-40b8-9b66-1e0ed96fefcb,BY-NC,,,5be36506-b9ab-4c6a-910c-4b08b535f8e4,,http://creativecommons.org/licenses/by-nc/3.0/,,
879a92e0-e9fb-49a0-94f6-c7de91c11335,http://herbarium.bio.fsu.edu/showimage.php?Image=images2/ttrs/jpegs/TTRS_000009443.jpg,2014-11-17T20:23:31.506000+00:00,0.18181818181818182,ac402de7ba535e4cc730b58405c5599558d67aea,"[""dwc_basisofrecord_invalid"", ""taxon_match_failed""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""06c35934-1b75-4196-838d-29d509951bf9\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images2/ttrs/jpegs/ttrs_000009443.jpg""]","[""879a92e0-e9fb-49a0-94f6-c7de91c11335""]",06c35934-1b75-4196-838d-29d509951bf9,BY-NC,,,6cf2bf0e-d02d-4e2a-ab79-7c7c3b06b72d,,http://creativecommons.org/licenses/by-nc/4.0/,,
17e3427c-12e3-40d6-938b-8c0241046073,http://www.morphbank.net?id=678272&imgType=jpeg,2014-09-18T15:03:19.740000+00:00,0.9090909090909091,a49b55efaf4fbb0a5c0bf83c91c924b1bba42e08,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,2011-06-20T12:34:39+00:00,"[""http://www.morphbank.net/678272""]","[""17e3427c-12e3-40d6-938b-8c0241046073""]",92e4e092-6dcb-46bc-85a0-dea8310aba45,BY-NC-SA,plant body,stillimage,45b29601-bdd7-4c53-80c2-ee22b10d953d,,http://creativecommons.org/licenses/by-nc-sa/4.0/,3848,3185
6380199d-e5a9-43c9-a36c-b48d6402f900,http://herbarium.bio.fsu.edu/showimage.php?Image=images2/ttrs/jpegs/TTRS_000009460.jpg,2014-11-17T20:31:16.617000+00:00,-1.5454545454545454,e97b7ab8dd8727d25be430dc18d3d7810b7286b1,"[""dwc_basisofrecord_invalid"", ""dwc_taxonrank_added"", ""dwc_phylum_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_added"", ""dwc_datasetid_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""gbif_reference_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_taxonremarks_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""06c35934-1b75-4196-838d-29d509951bf9\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images2/ttrs/jpegs/ttrs_000009460.jpg""]","[""6380199d-e5a9-43c9-a36c-b48d6402f900""]",06c35934-1b75-4196-838d-29d509951bf9,BY-NC,,,b9d53f4f-44be-4bc8-ac3d-95b4b323fa6b,,http://creativecommons.org/licenses/by-nc/4.0/,,
e7e1d72a-89e2-456d-8632-600207de3a42,https://bisque.cyverse.org/image_service/image/00-etq2Ky4sYVw4hz7HDjdevU?resize=4000&format=jpeg,2020-10-14T13:52:10.466652+00:00,0.45454545454545453,fd75ba7b15d434288e8126920e1939df69a429b1,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""beab5209-9628-4d4d-851e-2bc9bb1a0105\\media\\http://bisque.iplantcollaborative.org/image_service/image/00-etq2ky4syvw4hz7hdjdevu?resize=4000&format=jpeg"", ""urn:uuid:718afc45-a53b-427d-9e77-fa5c651b886a"", ""beab5209-9628-4d4d-851e-2bc9bb1a0105\\media\\https://bisque.cyverse.org/image_service/image/00-etq2ky4syvw4hz7hdjdevu?resize=4000&format=jpeg""]","[""e7e1d72a-89e2-456d-8632-600207de3a42""]",beab5209-9628-4d4d-851e-2bc9bb1a0105,BY-NC,,,9449186e-4b20-4407-9bec-98174ddd4dd4,,http://creativecommons.org/licenses/by-nc/3.0/,,
fe002047-64b2-4a5a-801c-1227fa42534b,http://herbarium.bio.fsu.edu/showimage.php?Image=images2/ttrs/jpegs/TTRS_000009452.jpg,2014-11-17T20:20:32.985000+00:00,0.18181818181818182,7be917d7098ebb675a704756db608c9ee07b5189,"[""dwc_basisofrecord_invalid"", ""taxon_match_failed""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""06c35934-1b75-4196-838d-29d509951bf9\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images2/ttrs/jpegs/ttrs_000009452.jpg""]","[""fe002047-64b2-4a5a-801c-1227fa42534b""]",06c35934-1b75-4196-838d-29d509951bf9,BY-NC,,,6d758b67-5d8a-4ec4-9025-dffac649927c,,http://creativecommons.org/licenses/by-nc/4.0/,,
1963ca24-eb76-4f83-b6b2-175f5f82b2d6,http://herb.valdosta.edu/images/herbarium/VSC0065653.jpg,2015-03-10T18:07:29.632000+00:00,0.45454545454545453,8d5e9ffb0029c0e33f1ddf7383fcff995394c278,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""76fd34da-4892-4821-858d-98fe9e28ba8b\\media\\http://herb.valdosta.edu/images/herbarium/vsc0065653.jpg""]","[""1963ca24-eb76-4f83-b6b2-175f5f82b2d6""]",76fd34da-4892-4821-858d-98fe9e28ba8b,BY,,,0ef855b6-ca93-48e6-b1b0-0330ad4571cc,,http://creativecommons.org/licenses/by/4.0/,,
18529764-71ea-44eb-afd6-65132fbcf7da,http://www.tropicos.org/ImageDownload.aspx?imageid=100526265,2019-07-13T21:07:03.051928+00:00,0.45454545454545453,baac6988826f6e22eececf329ed3be21db8e6556,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc-sa/3.0/88x31.png,images,,"[""5386d272-06c6-4027-b5d5-d588c2afe5e5\\media\\http://www.tropicos.org/imagedownload.aspx?imageid=100526265""]","[""18529764-71ea-44eb-afd6-65132fbcf7da""]",5386d272-06c6-4027-b5d5-d588c2afe5e5,BY-NC-SA,,,4b658bdd-c7f1-4c29-a6a4-8c5489f61689,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,
18529764-71ea-44eb-afd6-65132fbcf7da,http://www.tropicos.org/ImageDownload.aspx?imageid=100558505,2019-07-13T21:07:03.051928+00:00,0.45454545454545453,63534f91128fa96a7739ab6f6ffbbb1002ce8f4c,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc-sa/3.0/88x31.png,images,,"[""5386d272-06c6-4027-b5d5-d588c2afe5e5\\media\\http://www.tropicos.org/imagedownload.aspx?imageid=100558505""]","[""18529764-71ea-44eb-afd6-65132fbcf7da""]",5386d272-06c6-4027-b5d5-d588c2afe5e5,BY-NC-SA,,,46962f50-c731-472c-a920-8e22a9ec48fd,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,
59dd1491-85cb-4d7c-9cc7-1cbac74fc0a5,http://www.tropicos.org/ImageDownload.aspx?imageid=100548116,2019-07-13T21:07:03.051928+00:00,0.45454545454545453,8efcbfa08c907c6e3b05a19027a6820b295ff8e0,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc-sa/3.0/88x31.png,images,,"[""5386d272-06c6-4027-b5d5-d588c2afe5e5\\media\\http://www.tropicos.org/imagedownload.aspx?imageid=100548116""]","[""59dd1491-85cb-4d7c-9cc7-1cbac74fc0a5""]",5386d272-06c6-4027-b5d5-d588c2afe5e5,BY-NC-SA,,,bc1e7def-5a02-41fa-a5e7-071a00643a64,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,
