coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,dwc:datasetID,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
fca7e937-ea25-4202-a229-53d9eb99042e,,,preservedspecimen,,stenanthium gramineum,000084353,liliopsida,fsu,,,david m. dumond,,,north america,,united states,usa,oconee,7ddf754f-d193-4cc9-b351-99906754a03b,1968-08-14T00:00:00+00:00,2014-11-17T18:51:26.087000+00:00,0.2318840579710145,,,,,,0de79aa1ce6274353c31a8ff53e7f11abb2b4ff7,1968-08-14,melanthiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_order_added"", ""dwc_class_added"", ""dwc_family_replaced""]",,stenanthium,,"{""lat"": 34.7545295462, ""lon"": -83.0655220332}",,true,true,,,,,fsu,http://biocol.org/urn:lsid:biocol.org:col:15666,,plantae,,,,,,,1 mile north of rock gorge.,,,,"[""2cc008c5-f65c-4e69-875a-bfe7edc73274""]",,,678.0,,urn:uuid:e39cc99a-5052-4fbb-8c04-3f9baed45688,liliales,tracheophyta,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\urn:uuid:e39cc99a-5052-4fbb-8c04-3f9baed45688""]",1400,b2b294ed-1742-4479-b0c8-a8891fccd7eb,stenanthium gramineum,gramineum,227,south carolina,2741746,accepted,species,,fca7e937-ea25-4202-a229-53d9eb99042e,,,,
84cc1fe9-0021-4cd4-a975-1548e0164bff,,,preservedspecimen,,trillium viridescens,3693138,liliopsida,ny,http://biocol.org/urn:lsid:biocol.org:col:15556,,s. r. hill,,,north america,,united states,usa,polk co.,7ddf754f-d193-4cc9-b351-99906754a03b,1998-04-24T00:00:00+00:00,2021-12-17T13:03:27.155251+00:00,0.30434782608695654,,,,,,c973c4628fb82ea316a57b14389651b01d9bfe1e,1998-04-24,melanthiaceae,,"[""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_country_replaced"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,trillium,,"{""lat"": 34.669903, ""lon"": -94.32596}",,true,true,,,,,ny,http://biocol.org/urn:lsid:biocol.org:col:15556,,plantae,,,,,,,"ar rt. 88, rich mtn., 0.6 mi e of rich mtn. firetower, nw of mena",,,,"[""159043d1-fc6d-4d73-af00-f79071c2a293""]",,,,,de569579-cbd2-45d9-aad1-ea2067290612,liliales,tracheophyta,"[""36d35b23-113e-4633-90ec-19d265a3b5f6\\de569579-cbd2-45d9-aad1-ea2067290612""]",30113,36d35b23-113e-4633-90ec-19d265a3b5f6,trillium viridescens nutt.,viridescens,114,arkansas,2742323,accepted,species,,84cc1fe9-0021-4cd4-a975-1548e0164bff,24 apr 1998,,,
b0ed7bc6-b1aa-402f-b295-07b1da9e7fb2,,,preservedspecimen,,veratrum virginicum,vpi-v-0039858,liliopsida,,f47e53b3-aa90-449a-87df-64f4d442f687,,fred huber,,,north america,,united states,usa,bland,7ddf754f-d193-4cc9-b351-99906754a03b,2014-06-19T00:00:00+00:00,2021-12-17T14:14:34.811562+00:00,0.2463768115942029,,,,,,c52bddcf8e01a1cc141562e220e414f4fa3b3d1d,2014-06-19,melanthiaceae,,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,veratrum,,"{""lat"": 37.16957, ""lon"": -80.90145}",,true,true,plantae|magnoliophyta|monocots|liliales|melanthiaceae|veratrum,,,,vpi,,,plantae,,,,,,,"in wetland at edge of field opposite kimberling creek, along rt 606 0.29 mi n of intersection with rt 42.",,,,"[""aa0c1706-8634-4672-adc2-e1a5b4dbd555""]",,,,,b68ac918-7d9c-43b4-97f5-786b8793e27c,liliales,tracheophyta,"[""urn:uuid:b68ac918-7d9c-43b4-97f5-786b8793e27c"", ""471835cc-feb6-4d05-a8d1-62ce71399326\\b68ac918-7d9c-43b4-97f5-786b8793e27c"", ""471835cc-feb6-4d05-a8d1-62ce71399326\\21101335""]",s.n.,471835cc-feb6-4d05-a8d1-62ce71399326,veratrum virginicum,virginicum,170,virginia,4270292,accepted,species,,b0ed7bc6-b1aa-402f-b295-07b1da9e7fb2,,,,
8298c27a-69a3-4c4f-a65c-bd000a794fd2,,,preservedspecimen,,trillium viridescens,3693113,liliopsida,ny,http://biocol.org/urn:lsid:biocol.org:col:15556,,b. osborn,,,north america,,united states,usa,adair co.,7ddf754f-d193-4cc9-b351-99906754a03b,1937-04-19T00:00:00+00:00,2021-08-21T02:58:27.774336+00:00,0.30434782608695654,,,,,,f17722db433f0db3849cc97b2146e89d51ce6e91,1937-04-19,melanthiaceae,,"[""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_country_replaced"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,trillium,,"{""lat"": 35.814465, ""lon"": -94.503351}",,true,true,,,,,ny,http://biocol.org/urn:lsid:biocol.org:col:15556,,plantae,,,,,,,7 miles east of stilwell,,,,"[""81c37202-8bc6-4723-b29c-9ba68e032f67""]",,,,,d88182ac-a1ba-46b7-aa0b-d5f56fb04b5c,liliales,tracheophyta,"[""36d35b23-113e-4633-90ec-19d265a3b5f6\\d88182ac-a1ba-46b7-aa0b-d5f56fb04b5c""]",1496r,36d35b23-113e-4633-90ec-19d265a3b5f6,trillium viridescens nutt.,viridescens,109,oklahoma,2742323,accepted,species,,8298c27a-69a3-4c4f-a65c-bd000a794fd2,19 apr 1937,,,
3191e599-e158-4a93-9f8f-11ba49e01fc1,,,preservedspecimen,,trillium erectum,52255,liliopsida,vascular,,,"c. davidson, d. e. boufford, sharon christoph, tomomi masaki",,,north america,,united states,usa,transylvania,7ddf754f-d193-4cc9-b351-99906754a03b,2015-05-12T00:00:00+00:00,2021-09-19T20:33:45.892790+00:00,0.21739130434782608,,,,,,365f45ad6422a4df5695c26c9af59b807d8d14b4,2015-05-12,melanthiaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_class_added"", ""taxon_match_failed"", ""dwc_kingdom_added""]",,trillium,,"{""lat"": 35.305, ""lon"": -82.899444}",,true,true,melanthiaceae,,,,srp,,,plantae,,,,,,,se of devil's courthouse off blue ridge parkway.,,,,"[""ac1ae389-9d24-4b7a-b88f-a323e7414e26""]",,,1645.0,,38436f72-94d2-4c24-8774-ed2825299f34,liliales,tracheophyta,"[""f84d528a-7d08-467e-b532-ace707316f1d\\38436f72-94d2-4c24-8774-ed2825299f34"", ""2a5e3b0d-3e38-4972-9f10-e16ef3d2f511"", ""f84d528a-7d08-467e-b532-ace707316f1d\\2706254""]",12958,f84d528a-7d08-467e-b532-ace707316f1d,trillium erectum,erectum,132,north carolina,2742342,accepted,species,,3191e599-e158-4a93-9f8f-11ba49e01fc1,,,,
dbe15b19-4d14-45d2-a4f6-335a34b65086,,,preservedspecimen,,stenanthium densum,319869,liliopsida,ny,http://biocol.org/urn:lsid:biocol.org:col:15556,,j. reverchon,,,north america,,united states,usa,smith co.,7ddf754f-d193-4cc9-b351-99906754a03b,1902-05-16T00:00:00+00:00,2021-08-21T02:58:27.774336+00:00,0.2608695652173913,,,,,,0e1f30683304ebd17f86c821afd56bd7d6f74009,1902-05-16,melanthiaceae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_country_replaced"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added"", ""dwc_genus_replaced""]",,stenanthium,,"{""lat"": 32.434793, ""lon"": -95.367176}",,true,true,,,,texanus,ny,http://biocol.org/urn:lsid:biocol.org:col:15556,,plantae,,,,,,,,,,,"[""9199c3e1-f713-4481-865e-4fc003f2b4aa""]",,,,swan,22e14ada-45c0-453e-986b-5d8f0f7d8160,liliales,tracheophyta,"[""36d35b23-113e-4633-90ec-19d265a3b5f6\\22e14ada-45c0-453e-986b-5d8f0f7d8160""]",2772,36d35b23-113e-4633-90ec-19d265a3b5f6,tracyanthus angustifolius var. texanus bush,densum,136,texas,2741730,accepted,species,isotype,dbe15b19-4d14-45d2-a4f6-335a34b65086,16 may 1902,,,
d61cb609-f858-4dc5-b4ae-71daa53dc794,,,preservedspecimen,,trillium underwoodii,000025776,liliopsida,fsu,,,robert k. godfrey,,,north america,,united states,usa,gadsden,7ddf754f-d193-4cc9-b351-99906754a03b,1963-03-10T00:00:00+00:00,2014-11-17T18:51:51.290000+00:00,0.2463768115942029,,,,,,dc49b0390afb110f04a4062c92f545f9cff9c116,1963-03-10,melanthiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_order_added"", ""dwc_class_added"", ""dwc_family_replaced""]",,trillium,,"{""lat"": 30.5797452854, ""lon"": -84.6135341599}",,true,true,,,,,fsu,http://biocol.org/urn:lsid:biocol.org:col:15666,,plantae,,,,,,,"from about 30 acres; little river, between havana and quincy.",,,,"[""30325e58-b97a-4b73-a86d-7907f3123444""]",,,,,urn:uuid:5963c591-1a2f-4078-8ef4-fde807ed941b,liliales,tracheophyta,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\urn:uuid:5963c591-1a2f-4078-8ef4-fde807ed941b""]",62650,b2b294ed-1742-4479-b0c8-a8891fccd7eb,trillium underwoodii,underwoodii,69,florida,2742327,accepted,species,,d61cb609-f858-4dc5-b4ae-71daa53dc794,,,,
fc033c44-852e-4898-8e25-bcb5eb375919,,,preservedspecimen,,stenanthium gramineum,000084361,liliopsida,fsu,,,john w. thieret,,,north america,,united states,usa,sabine,7ddf754f-d193-4cc9-b351-99906754a03b,1967-06-26T00:00:00+00:00,2014-11-17T19:08:31.309000+00:00,0.21739130434782608,,,,,,5ab83f63354432b86b14667f0b8ad51a064f6942,1967-06-26,melanthiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_order_added"", ""dwc_class_added"", ""dwc_family_replaced""]",,stenanthium,,"{""lat"": 31.5648622533, ""lon"": -93.5552423258}",,true,true,,,,,fsu,http://biocol.org/urn:lsid:biocol.org:col:15666,,plantae,,,,,,,"near motel; hodges gardens, ca. 4 3/4 miles se of florien.",,,,"[""27cc3a7e-57da-4528-abf3-387dfea40a5f""]",,,,,urn:uuid:7359b420-5107-453a-9a4a-7e183772b570,liliales,tracheophyta,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\urn:uuid:7359b420-5107-453a-9a4a-7e183772b570""]",s.n.,b2b294ed-1742-4479-b0c8-a8891fccd7eb,stenanthium gramineum,gramineum,177,louisiana,2741746,accepted,species,,fc033c44-852e-4898-8e25-bcb5eb375919,,,,
d4d7fbf3-08e5-4a0e-8d21-480c64fd8fe7,,,preservedspecimen,,zigadenus glaberrimus,7429,liliopsida,,,,brian h. martin,,,north america,,united states,usa,franklin,7ddf754f-d193-4cc9-b351-99906754a03b,,2014-09-18T15:04:30.115000+00:00,0.11594202898550725,,,,,,c83622aebb73d149c60db3236d45504f2e1d4197,,melanthiaceae,,"[""geopoint_datum_missing"", ""rev_geocode_lon_sign"", ""rev_geocode_corrected"", ""rev_geocode_mismatch"", ""dwc_family_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_genus_replaced""]",,zigadenus,,"{""lat"": 29.84311667, ""lon"": -84.95566667}",,true,true,plantae liliopsida magnoliophyta liliaceae liliales liliidae tracheobionta zigadenus glaberrimus zigadenus,,,,troy,,,plantae,,,,,,,on sr 65 n of eastpoint,,,,"[""41dc797f-f295-41cd-8fe9-dbad2b4da5a6""]",,,,,urn:uuid:4e98daae-8147-4abd-9e88-a34203882dc2,liliales,tracheophyta,"[""http://www.morphbank.net/662771""]",1111,92e4e092-6dcb-46bc-85a0-dea8310aba45,zigadenus glaberrimus,glaberrimus,,florida,2741558,accepted,species,,d4d7fbf3-08e5-4a0e-8d21-480c64fd8fe7,,,,
92095316-d823-4b41-b497-1f3c29036939,,,preservedspecimen,,zigadenus glaberrimus,3693704,liliopsida,ny,http://biocol.org/urn:lsid:biocol.org:col:15556,,d. demarã©e,,,north america,,united states,usa,jackson co.,7ddf754f-d193-4cc9-b351-99906754a03b,1949-08-16T00:00:00+00:00,2022-01-11T03:31:26.484827+00:00,0.2753623188405797,,,,,,f2a8f83c5a2ae8a1798791500308ce33c4f1ae33,1949-08-16,melanthiaceae,,"[""dwc_country_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_class_added"", ""dwc_genus_replaced""]",,zigadenus,,"{""lat"": 30.41131, ""lon"": -88.827806}",,true,true,,,,,ny,http://biocol.org/urn:lsid:biocol.org:col:15556,,plantae,,,,,,,,,,,"[""37e714bb-0bd5-4d27-b95b-d1f9199e94ab""]",,,,ocean springs,29476ac6-8414-4ccb-8b44-f8b7d1c61be2,liliales,tracheophyta,"[""36d35b23-113e-4633-90ec-19d265a3b5f6\\29476ac6-8414-4ccb-8b44-f8b7d1c61be2""]",28125,36d35b23-113e-4633-90ec-19d265a3b5f6,zigadenus glaberrimus michx.,glaberrimus,228,mississippi,2741558,accepted,species,,92095316-d823-4b41-b497-1f3c29036939,16 aug 1949,,,
0bd9a90c-5191-4a93-abbb-66532b03023b,,,preservedspecimen,,veratrum parviflorum,usms_000002631,liliopsida,,a252df7c-54e5-4067-b8ad-fb3be53cb0f8,,s. w. leonard & m. ripperton,,,north america,947.0,united states,usa,avery,7ddf754f-d193-4cc9-b351-99906754a03b,1968-07-13T00:00:00+00:00,2021-12-17T14:18:43.749027+00:00,0.30434782608695654,,,,,,892eff093025a86e74f12c199653ef8e825cf1e5,1968-07-13,melanthiaceae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,veratrum,,"{""lat"": 36.109618, ""lon"": -81.848171}",,true,true,plantae|magnoliophyta|monocots|liliales|melanthiaceae|veratrum,,,,usms,,,plantae,,,,,,,2.8 mi s of jct of nc 184 and nc 105 on nc 105.,,,,"[""a2b31a55-01ab-454a-82ee-24b4fbe96841""]",,,,,aa1d47a9-2c91-4844-ba24-31c20ede1035,liliales,tracheophyta,"[""urn:uuid:aa1d47a9-2c91-4844-ba24-31c20ede1035"", ""c3134980-bf5c-49b8-a289-790d45f02c86\\aa1d47a9-2c91-4844-ba24-31c20ede1035"", ""c3134980-bf5c-49b8-a289-790d45f02c86\\6017083""]",1764,c3134980-bf5c-49b8-a289-790d45f02c86,veratrum parviflorum,parviflorum,195,north carolina,2741812,accepted,species,,0bd9a90c-5191-4a93-abbb-66532b03023b,7/13/1968,,,
a882a404-2c03-48ce-a2ad-7da4e2c720ac,,,preservedspecimen,,,ncu00142100,,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,"radford, a. e.",,,north america,2800.0,united states,usa,clay,,1956-08-21T00:00:00+00:00,2021-12-17T14:23:01.085319+00:00,0.37681159420289856,,,,,,444e4491ed1528f4afa3cc215862559dd41e7366,1956-08-21,melanthiaceae,,"[""geopoint_datum_missing"", ""idigbio_isocountrycode_added"", ""dwc_continent_added"", ""taxon_match_failed""]",,melanthium,,"{""lat"": 35.101734, ""lon"": -83.622009}",,true,true,plantae|magnoliophyta|monocots|liliales|melanthiaceae|melanthium,,,,ncu,,,plantae,,,,,,,buck creek area near us 64 w of black gap,,,,"[""0eeb5487-5f46-4c6f-a628-552945ebbaec""]",,,,,1c6a5e3b-1e4d-4ea2-9f54-04b3ce235c74,liliales,magnoliophyta,"[""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\11563937"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\1c6a5e3b-1e4d-4ea2-9f54-04b3ce235c74"", ""urn:uuid:1c6a5e3b-1e4d-4ea2-9f54-04b3ce235c74""]",16224,4e3043a6-d48a-4a35-b5fb-f67d50cbc158,melanthium parviflorum,parviflorum,234,north carolina,115237,,species,,a882a404-2c03-48ce-a2ad-7da4e2c720ac,,,,
eb84a24c-1733-48df-a456-2289fd41b0fa,,,preservedspecimen,,,ncu00141899,,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,"beardslee, henry curtis",,,north america,1807.0,united states,usa,swain,,1891-08-10T00:00:00+00:00,2021-12-17T14:23:01.085319+00:00,0.4057971014492754,,,,,,c356c3eaeee3fea0ac96e84799a619ad874154f0,1891-08-10,melanthiaceae,,"[""idigbio_isocountrycode_added"", ""dwc_continent_added"", ""taxon_match_failed""]",,melanthium,,"{""lat"": 35.541761, ""lon"": -83.493218}",,true,true,plantae|magnoliophyta|monocots|liliales|melanthiaceae|melanthium,,,,ncu,,,plantae,,,,,,,andrews bald,,,,"[""392f4e43-6c05-4ecb-aff1-bd4c40588e58""]",,,1829.0,,60f9cfad-6b3b-46f6-b7c2-3aa824022269,liliales,magnoliophyta,"[""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\60f9cfad-6b3b-46f6-b7c2-3aa824022269"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\11564166"", ""urn:uuid:60f9cfad-6b3b-46f6-b7c2-3aa824022269""]",s.n.,4e3043a6-d48a-4a35-b5fb-f67d50cbc158,melanthium parviflorum,parviflorum,222,north carolina,115237,,species,,eb84a24c-1733-48df-a456-2289fd41b0fa,,,,
eafc042d-bc2f-451f-949f-1c0bbf2f5c53,,,preservedspecimen,,zygadenus glaucus,tenn-v-0065186,liliopsida,,565b6f19-288f-4614-a4c9-b09448e96547,,"eec; meredith clebsch, john worden, ed schell",,,north america,301.0,united states,usa,johnson,046bbc50-cae2-47ff-aa43-729fbf53f7c5,1984-06-16T00:00:00+00:00,2020-10-14T13:41:04.379841+00:00,0.2753623188405797,,,,,,71e87ec7a251db9ee29e260ef4a136cb237c41be,1984-06-16,melanthiaceae,,"[""dwc_taxonid_replaced"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added"", ""dwc_genus_replaced""]",,zygadenus,,"{""lat"": 36.288298, ""lon"": -81.935981}",,true,true,plantae|magnoliophyta|monocots|liliales|melanthiaceae|zigadenus,,,,tenn,,,plantae,,,,,,,"watauga river mile 52.6, under power line crossing. on rome formation outcrop along river above scour line; steep bluff on east side of stream. with thuja occidentalis and spiranthes lucida. usgc quad 214-sw (elk mills)",,,,"[""b6df3ce5-8f10-4a6d-8a34-e06340f8cdfd""]",,,,,00a4d5a3-107f-4e05-8696-b9a9207c4204,liliales,tracheophyta,"[""d53132e6-7997-4850-8607-4fec5a3f9c3f\\11305484"", ""urn:uuid:00a4d5a3-107f-4e05-8696-b9a9207c4204"", ""d53132e6-7997-4850-8607-4fec5a3f9c3f\\00a4d5a3-107f-4e05-8696-b9a9207c4204""]",,d53132e6-7997-4850-8607-4fec5a3f9c3f,zigadenus glaucus,glaucus,168,tennessee,8513411,doubtful,species,,eafc042d-bc2f-451f-949f-1c0bbf2f5c53,,,,
205fcd5e-b215-4cea-b29b-7ea64e526aad,,,preservedspecimen,,trillium luteum,tenn-v-0068965,liliopsida,,565b6f19-288f-4614-a4c9-b09448e96547,,h.m. jennison,,,north america,301.0,united states,usa,knox,7ddf754f-d193-4cc9-b351-99906754a03b,1934-04-11T00:00:00+00:00,2020-10-14T13:41:04.379841+00:00,0.2608695652173913,,,,,,ccb53031be7fe2e0f7fe9eb540f2531581bba636,1934-04-11,melanthiaceae,,"[""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_multimedia_added"", ""dwc_phylum_replaced"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added"", ""taxon_match_failed""]",,trillium,,"{""lat"": 35.924249, ""lon"": -83.96324}",,true,true,plantae|magnoliophyta|monocots|liliales|melanthiaceae|trillium,,,,tenn,,,plantae,,,,,,,cherokee bluffs,,,,"[""dff06af4-748d-45ed-9a01-bda10c83e3b0""]",,,,,ee6656b1-be39-4c7d-aaf2-b09ad97c0d6b,liliales,tracheophyta,"[""d53132e6-7997-4850-8607-4fec5a3f9c3f\\11528982"", ""urn:uuid:ee6656b1-be39-4c7d-aaf2-b09ad97c0d6b"", ""d53132e6-7997-4850-8607-4fec5a3f9c3f\\ee6656b1-be39-4c7d-aaf2-b09ad97c0d6b""]",235,d53132e6-7997-4850-8607-4fec5a3f9c3f,trillium luteum,luteum,101,tennessee,2742408,accepted,species,,205fcd5e-b215-4cea-b29b-7ea64e526aad,"april 11, 1934",,,
